Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,763",L'Or Noye De Kamituga,"$2,726",-,-,"$2,726",100%
"2,764",Grill Point 2008 Re-release,"$2,715",-,-,"$2,715",100%
"2,765",Mum & Dad,"$2,698",-,-,"$2,698",100%
"2,766",Nos otros,"$2,697",-,-,"$2,697",100%
"2,767",Election 2 2008 Re-release,"$2,681",-,-,"$2,681",100%
"2,768",Into the Faraway Sky 2008 Re-release,"$2,680",-,-,"$2,680",100%
"2,769",Duck 2008 Re-release,"$2,657",-,-,"$2,657",100%
"2,770",Cabale à Kaboul,"$2,631",-,-,"$2,631",100%
"2,771",Daylight Robbery,"$2,629",-,-,"$2,629",100%
"2,772",My Song Is...,"$2,612",-,-,"$2,612",100%
"2,773",The Incredible Shrinking Man,"$2,580",-,-,"$2,580",100%
"2,774",Gegenschuss - Aufbruch der Filmemacher,"$2,555",-,-,"$2,555",100%
"2,775",Otávio e as Letras,"$2,544",-,-,"$2,544",100%
"2,776",Diario Argentino,"$2,524",-,-,"$2,524",100%
"2,777",Bir Tugra Kaftancioglu filmi,"$2,492",-,-,"$2,492",100%
"2,778",La orilla que se abisma,"$2,486",-,-,"$2,486",100%
"2,779",Elli Makra - 42277 Wuppertal,"$2,483",-,-,"$2,483",100%
"2,780",Romance do Vaqueiro Voador,"$2,480",-,-,"$2,480",100%
"2,781",Olho de Boi,"$2,466",-,-,"$2,466",100%
"2,782",Joonggyung,"$2,450",-,-,"$2,450",100%
"2,783",Berlin-Alexanderplatz: The Story of Franz Biberkopf,"$2,447",-,-,"$2,447",100%
"2,784",Snow Cake 2008 Re-release,"$2,440",-,-,"$2,440",100%
"2,785",Palnas Daughters,"$2,402",-,-,"$2,402",100%
"2,786","Tovarisch, I Am Not Dead","$2,397",-,-,"$2,397",100%
"2,787",Cirque du Soleil: Delirium,"$2,387",-,-,"$2,387",100%
"2,788",Polar Opposites,"$2,377","$2,377",100%,-,-
"2,789",In Prison My Whole Life,"$2,367",-,-,"$2,367",100%
"2,790",Familia,"$2,365",-,-,"$2,365",100%
"2,791",Wandering Shadows,"$2,347",-,-,"$2,347",100%
"2,792",Special People,"$2,345",-,-,"$2,345",100%
"2,793",Shocking Family,"$2,338",-,-,"$2,338",100%
"2,794",13 Months of Sunshine,"$2,337","$2,337",100%,-,-
"2,795",Travelling,"$2,337",-,-,"$2,337",100%
"2,796",The Hourglass,"$2,301",-,-,"$2,301",100%
"2,797",Memory Books - Damit du mich nie vergisst...,"$2,299",-,-,"$2,299",100%
"2,798",Grown-Ups Lie Down on the Ground,"$2,277",-,-,"$2,277",100%
"2,799",Phii mai jim fun 2008 Re-release,"$2,277",-,-,"$2,277",100%
"2,800",Madonnen,"$2,271",-,-,"$2,271",100%
"2,801",Cages 2008 Re-release,"$2,253",-,-,"$2,253",100%
"2,802",Son of Man,"$2,228",-,-,"$2,228",100%
"2,803",Inner Circle Line,"$2,226",-,-,"$2,226",100%
"2,804",RFK Must Die: The Assassination of Bobby Kennedy,"$2,218",-,-,"$2,218",100%
"2,805",Linha de Montagem,"$2,214",-,-,"$2,214",100%
"2,806",Breeze of July,"$2,209",-,-,"$2,209",100%
"2,807",VHS - Kahloucha,"$2,193",-,-,"$2,193",100%
"2,808",Bye Bye Blackbird,"$2,171",-,-,"$2,171",100%
"2,809",The Foreigner,"$2,161",-,-,"$2,161",100%
"2,810",Whatever Happened to Brenda Hean?,"$2,149",-,-,"$2,149",100%
"2,811",Vallamai Thaaraayo,"$2,142",-,-,"$2,142",100%
"2,812",Death Note: The Last Name 2008 Re-release,"$2,120",-,-,"$2,120",100%
"2,813",Ellos robaron la picha de Hitler,"$2,120",-,-,"$2,120",100%
"2,814",Running with Arnold,"$2,119","$2,119",100%,-,-
"2,815",Murder.com,"$2,070","$2,070",100%,-,-
"2,816",Backstage 2008 Re-release,"$2,057",-,-,"$2,057",100%
"2,817",Los Demonios del Edén,"$2,048",-,-,"$2,048",100%
"2,818",Out of My Intention,"$2,027",-,-,"$2,027",100%
"2,819",Vous êtes de la police?,"$2,014",-,-,"$2,014",100%
"2,820",Welcome to Bataville,"$2,008",-,-,"$2,008",100%
"2,821",A Tiger's Tale 2008 Re-release,"$1,977",-,-,"$1,977",100%
"2,822",Airamppo,"$1,968",-,-,"$1,968",100%
"2,823",Hashish,"$1,955",-,-,"$1,955",100%
"2,824",Dimmer,"$1,930",-,-,"$1,930",100%
"2,825",Munyurangabo,"$1,903",-,-,"$1,903",100%
"2,826",Avenge But One of My Two Eyes,"$1,899",-,-,"$1,899",100%
"2,827",Night Bus 2008 Re-release,"$1,885",-,-,"$1,885",100%
"2,828",Pongso no Tao,"$1,882",-,-,"$1,882",100%
"2,829",Tom & Thomas 2008 Re-release,"$1,868",-,-,"$1,868",100%
"2,830",La frontera infinita,"$1,849",-,-,"$1,849",100%
"2,831",Palabras Que Vienen Del Mar,"$1,848",-,-,"$1,848",100%
"2,832",Il pugile e la ballerina,"$1,843",-,-,"$1,843",100%
"2,833",Petites révélations,"$1,830",-,-,"$1,830",100%
"2,834",Getting Home 2008 Re-release,"$1,823",-,-,"$1,823",100%
"2,835",4 Day,"$1,818",-,-,"$1,818",100%
"2,836",¿Más vale maña que fuerza?,"$1,804",-,-,"$1,804",100%
"2,837",Suzaku,"$1,770",-,-,"$1,770",100%
"2,838",Wilby Wonderful,"$1,749",-,-,"$1,749",100%
"2,839",Caravaggio 2008 Re-release,"$1,704",-,-,"$1,704",100%
"2,840",House of Usher,"$1,677","$1,677",100%,-,-
"2,841",Mouth to Mouth 2008 Re-release,"$1,667",-,-,"$1,667",100%
"2,842",This Longing,"$1,631",-,-,"$1,631",100%
"2,843",La zona de Tarkovsky,"$1,627",-,-,"$1,627",100%
"2,844","Goodbye, Dragon Inn 2008 Re-release","$1,626",-,-,"$1,626",100%
"2,845",La sombra del iceberg,"$1,613",-,-,"$1,613",100%
"2,846",Life and Nothing But,"$1,600",-,-,"$1,600",100%
"2,847",Dolina,"$1,597",-,-,"$1,597",100%
"2,848",Tocando en el silencio,"$1,531",-,-,"$1,531",100%
"2,849",Des Indes à la planète Mars,"$1,520",-,-,"$1,520",100%
"2,850",Pilseung Ver 2.0 Yeonyeongseok,"$1,512",-,-,"$1,512",100%
"2,851",Monkey Puzzle,"$1,509",-,-,"$1,509",100%
"2,852",The Fly,"$1,501",-,-,"$1,501",100%
"2,853",Construcción de una ciudad,"$1,483",-,-,"$1,483",100%
"2,854",Gwageoneun Natseon Narada,"$1,478",-,-,"$1,478",100%
"2,855",Our Sweet Days of Youth,"$1,473",-,-,"$1,473",100%
"2,856",Simple Men 2008 Re-release,"$1,456",-,-,"$1,456",100%
"2,857",Cachila,"$1,442",-,-,"$1,442",100%
"2,858",Tartina City,"$1,431",-,-,"$1,431",100%
"2,859",Furtivo,"$1,428",-,-,"$1,428",100%
"2,860",Zoè,"$1,409",-,-,"$1,409",100%
"2,861",Ice Blues,"$1,377","$1,377",100%,-,-
"2,862",Singakutti,"$1,369",-,-,"$1,369",100%
"2,863",ICO Essentials: Dreams,"$1,346",-,-,"$1,346",100%
"2,864",Life Track,"$1,342",-,-,"$1,342",100%
"2,865",Afro-Saxons,"$1,317",-,-,"$1,317",100%
"2,866",The Mystery of Sintra 2008 Re-release,"$1,307",-,-,"$1,307",100%
"2,867",Trust 2008 Re-release,"$1,278",-,-,"$1,278",100%
"2,868",So-li a-i,"$1,274",-,-,"$1,274",100%
"2,869",Embracing,"$1,269",-,-,"$1,269",100%
"2,870","Si Mohand u M'Hand, l'insoumis","$1,259",-,-,"$1,259",100%
"2,871",Gli arcangeli,"$1,255",-,-,"$1,255",100%
"2,872",My Love Yurie,"$1,239",-,-,"$1,239",100%
"2,873",Written,"$1,236",-,-,"$1,236",100%
"2,874","Fine, Totally Fine","$1,217",-,-,"$1,217",100%
"2,875",The Terrorizers,"$1,185",-,-,"$1,185",100%
"2,876","Behind the Sun, More Sky","$1,184",-,-,"$1,184",100%
"2,877",Could This Be Love? 2008 Re-release,"$1,178",-,-,"$1,178",100%
"2,878",Roc et canyon,"$1,161",-,-,"$1,161",100%
"2,879",Los invisibles,"$1,149",-,-,"$1,149",100%
"2,880",Un acoperis deasupra capului,"$1,130",-,-,"$1,130",100%
"2,881",Paris Nord Sud,"$1,125",-,-,"$1,125",100%
"2,882",Funeral Parade of Roses,"$1,114",-,-,"$1,114",100%
"2,883",With Her Outstretched Hand,"$1,112",-,-,"$1,112",100%
"2,884",Pleine lune,"$1,109",-,-,"$1,109",100%
"2,885",Pather Panchali,"$1,101",-,-,"$1,101",100%
"2,886",Le cose in te nascoste,"$1,095",-,-,"$1,095",100%
"2,887",Fall of Hyperion,"$1,093","$1,093",100%,-,-
"2,888",Lakshmi,"$1,093",-,-,"$1,093",100%
"2,889",Kiss Me Deadly,"$1,085","$1,085",100%,-,-
"2,890",Meu Nome é Dindi,"$1,068",-,-,"$1,068",100%
"2,891",Captain Eager and the Mark of Voth,"$1,056",-,-,"$1,056",100%
"2,892",Katatsumori,"$1,055",-,-,"$1,055",100%
"2,893",Kakurenbo: Hide and Seek,"$1,053",-,-,"$1,053",100%
"2,894",Origin: Spirits of the Past,"$1,052",-,-,"$1,052",100%
"2,895",Surya,"$1,049",-,-,"$1,049",100%
"2,896",The Brutal Hopelessness of Love,"$1,026",-,-,"$1,026",100%
"2,897","Là-bas, il fait froid","$1,010",-,-,"$1,010",100%
"2,898",How to Rob a Bank (and 10 Tips to Actually Get Away with It),"$1,006","$1,006",100%,-,-
"2,899",The Houseboy,$997,-,-,$997,100%
"2,900",Milestones,$996,-,-,$996,100%
"2,901",TV Junkie,$995,-,-,$995,100%
"2,902",Duck You Sucker 2008 Re-release,$980,-,-,$980,100%
"2,903",African Bambi,$963,-,-,$963,100%
"2,904","Aprikoser, Aston Och Vinga",$955,-,-,$955,100%
"2,905",Shanghai Baby,$954,-,-,$954,100%
"2,906",Queer Shorts,$953,-,-,$953,100%
"2,907",La Fontana di moru',$941,-,-,$941,100%
"2,908",The Bird Can't Fly,$938,-,-,$938,100%
"2,909",You? Or Me?,$934,-,-,$934,100%
"2,910",Flower & Snake II,$927,-,-,$927,100%
"2,911",The Girl from Monday,$921,-,-,$921,100%
"2,912",Beat the Drum,$895,-,-,$895,100%
"2,913",Luz de invierno,$861,-,-,$861,100%
"2,914",Het wapen van Geldrop,$860,-,-,$860,100%
"2,915",Letter from a Yellow Cherry Blossom,$846,-,-,$846,100%
"2,916",Disfigured,$829,$829,100%,-,-
"2,917",The Tempest,$813,-,-,$813,100%
"2,918",The Firefly 2008 Re-release,$802,-,-,$802,100%
"2,919",Zero: An Investigation Into 9/11,$799,-,-,$799,100%
"2,920","God, Smell and Her",$794,-,-,$794,100%
"2,921",O Demoninho De Olhos Pretos,$786,-,-,$786,100%
"2,922",El toro por las astas,$781,-,-,$781,100%
"2,923",Boyfriends and Girlfriends 2008 Re-release,$781,-,-,$781,100%
"2,924",Regular Lovers 2008 Re-release,$774,-,-,$774,100%
"2,925",Secrets and Lies,$773,-,-,$773,100%
"2,926",Nanami: The Inferno of First Love,$769,-,-,$769,100%
"2,927",La Osa Mayor menos dos,$769,-,-,$769,100%
"2,928",Willy and Wild Rabbit,$762,-,-,$762,100%
"2,929",Notte prima degli esami - Oggi 2008 Re-release,$760,-,-,$760,100%
"2,930",Ggobangdongne saramdeul,$700,-,-,$700,100%
"2,931",2 Minutes Later,$693,-,-,$693,100%
"2,932",Birth Mother,$684,-,-,$684,100%
"2,933",The Artist in the Circus Dome: Clueless,$684,-,-,$684,100%
"2,934",A Pool Without Water,$668,-,-,$668,100%
"2,935",House of D 2008 Re-release,$667,-,-,$667,100%
"2,936",Appleseed Ex Machina,$662,-,-,$662,100%
"2,937","Go, Go, Second Time Virgin",$659,-,-,$659,100%
"2,938",Gentlemen Prefer Blondes,$648,-,-,$648,100%
"2,939",About the Looking for and the Finding of Love 2008 Re-release,$644,-,-,$644,100%
"2,940",Nabi-Du-deo-ji,$640,-,-,$640,100%
"2,941",Edward II 2008 Re-release,$638,-,-,$638,100%
"2,942",Belle de Jour 2008 Re-release,$635,-,-,$635,100%
"2,943",The Last of England,$630,-,-,$630,100%
"2,944",Resume of Love Affairs,$628,-,-,$628,100%
"2,945",Fuck 2008 Re-release,$618,-,-,$618,100%
"2,946",Dorm 2008 Re-release,$617,-,-,$617,100%
"2,947",Musicagem,$611,-,-,$611,100%
"2,948",In Memory of My Father,$603,-,-,$603,100%
"2,949",Gokushiteki erosu: Renka 1974,$598,-,-,$598,100%
"2,950",Ecstasy of the Angels,$585,-,-,$585,100%
"2,951",The Rise and Fall of Miss Thang,$581,$581,100%,-,-
"2,952",12 Angry Men 2008 Re-release,$576,-,-,$576,100%
"2,953",My Girl 2008 Re-release,$571,-,-,$571,100%
"2,954",Jogakusei gerira,$554,-,-,$554,100%
"2,955",Sub,$549,-,-,$549,100%
"2,956",Gushing Prayer: A 15-Year-Old Prostitute,$544,-,-,$544,100%
"2,957",Hidden Heart,$536,-,-,$536,100%
"2,958",Occident,$533,-,-,$533,100%
"2,959",Ein Rucksack voller Lügen (1996),$519,-,-,$519,100%
"2,960",Canary,$504,$504,100%,-,-
"2,961",A Walk Into the Sea: Danny Williams and the Warhol Factory,$502,-,-,$502,100%
"2,962",The Young Man,$491,-,-,$491,100%
"2,963",Sex Game,$480,-,-,$480,100%
"2,964","Evita, otra mirada",$477,-,-,$477,100%
"2,965",Rome & Jewel,$470,$470,100%,-,-
"2,966",Take the Lead 2008 Re-release,$463,-,-,$463,100%
"2,967",El último truco,$458,-,-,$458,100%
"2,968",Little Conversations,$456,-,-,$456,100%
"2,969",Yesterday Girl,$446,-,-,$446,100%
"2,970","Sky, Wind, Fire, Water, Earth",$434,-,-,$434,100%
"2,971",Kisarazu Cats' Eye: Sayonara Game 2008 Re-release,$423,-,-,$423,100%
"2,972",The Prisoner,$417,-,-,$417,100%
"2,973",Trois faces,$409,-,-,$409,100%
"2,974",Les Destinees 2008 Re-release,$393,-,-,$393,100%
"2,975",The Lost City 2008 Re-release,$382,-,-,$382,100%
"2,976",La luz del bosque,$372,-,-,$372,100%
"2,977",The Season of Betrayal,$363,-,-,$363,100%
"2,978",All God's Children Can Dance,$355,-,-,$355,100%
"2,979",Finishing the Game 2008 Re-release,$351,-,-,$351,100%
"2,980",Die Macht der Gefühle (1983),$347,-,-,$347,100%
"2,981",Sekigun-P.F.L.P: Sekai sensô sengen,$346,-,-,$346,100%
"2,982",The Elephant and the Sea,$343,-,-,$343,100%
"2,983",Fear Factors,$341,-,-,$341,100%
"2,984",Germany in Autumn,$340,-,-,$340,100%
"2,985",The Lost Door,$328,-,-,$328,100%
"2,986",Reyita,$324,-,-,$324,100%
"2,987",Trío de ases: el secreto de la Atlántida,$307,-,-,$307,100%
"2,988",The Distance 2008 Re-release,$287,-,-,$287,100%
"2,989",The Cool School,$280,-,-,$280,100%
"2,990",Amateur Singing Contest,$279,-,-,$279,100%
"2,991",Introduction to the Taste Revolution,$268,-,-,$268,100%
"2,992",To Get to Heaven First You Have to Die,$246,-,-,$246,100%
"2,993",Prince Vladimir 2008 Re-release,$243,-,-,$243,100%
"2,994",The Assault of the Present on the Rest of Time,$242,-,-,$242,100%
"2,995",Reno O,$236,-,-,$236,100%
"2,996",Brigada Paraquedista,$226,-,-,$226,100%
"2,997",Záhrada,$225,-,-,$225,100%
"2,998",The Angelic Conversation,$205,-,-,$205,100%
"2,999",Jubilee,$205,-,-,$205,100%
"3,000",Guadalupe 2008 Re-release,$199,-,-,$199,100%
"3,001",Samba Canção,$197,-,-,$197,100%
"3,002",The Patriotic Woman,$144,-,-,$144,100%
"3,003",Bad Boys,$143,-,-,$143,100%
"3,004",The Milky Way 2008 Re-release,$128,-,-,$128,100%
"3,005",Black Night 2008 Re-release,$110,-,-,$110,100%
"3,006",Night on Earth 2008 Re-release,$105,-,-,$105,100%
"3,007",Wanbyeoghan domiyoli,$80,-,-,$80,100%
"3,008",Flickering Lights 2008 Re-release,$58,-,-,$58,100%
"3,009",Dog Days 2008 Re-release,$58,-,-,$58,100%
"3,010",All It Takes Is a Miracle,$57,-,-,$57,100%
"3,011",Proof of the Man,$57,-,-,$57,100%
"3,012",Los perdedores,$55,-,-,$55,100%
"3,013",Ah-chung,$54,-,-,$54,100%
"3,014",A Walk in the Spring Rain,$52,-,-,$52,100%
"3,015",Bread and Milk 2008 Re-release,$50,-,-,$50,100%
"3,016",Rules of Lies 2008 Re-release,$50,-,-,$50,100%
"3,017",ABBA: The Movie,$38,-,-,$38,100%
"3,018",Darkness and Light,$37,-,-,$37,100%
